name,site,phone,full_address,street,city,postal_code,country,rating,reviews,photo,working_hours,business_status,description,location_link
Aditya Bar,,,"3H8W+JPH, Amruthahalli Main Rd, Talacauvery Layout, Jakkuru Layout, Byatarayanapura, Bengaluru, Karnataka 560092","3H8W+JPH, Amruthahalli Main Rd",Bengaluru,560092,India,3.5,65,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pCqnM6n8-oKl7NIsxZOZHQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=12.193092&pitch=0&thumbfov=100,"{""Monday"": ""11am-10:30pm"", ""Tuesday"": ""11am-10:30pm"", ""Wednesday"": ""11am-10:30pm"", ""Thursday"": ""11am-10:30pm"", ""Friday"": ""11am-10:30pm"", ""Saturday"": ""11am-10:30pm"", ""Sunday"": ""11am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Aditya+Bar/@13.066556,77.5968568,14z/data=!4m8!1m2!2m1!1sAditya+Bar!3m4!1s0x3bae182f838fa473:0xd9df6b8eeb37b62!8m2!3d13.066556!4d77.5968568"
Prakash Bar and restaurant,,+91 80959 52009,"No.6, AMC Road, RT Nagar, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032","No.6, AMC Road",Bengaluru,560032,India,3.7,74,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9rZWIZGrGip9iXUs8fNpLpMRiZsPHy3HE4W_1R0ZiUo4gkIHHPL2Joa35-g0PGa_iFXcDOfQnMBb0Hx73bEvb-k9cUcVE7iBehDWja4fZzx2-XrgQBGd6FyppNHWcK7FdK2wZg=w800-h500-k-no,"{""Monday"": ""9am-11:30pm"", ""Tuesday"": ""9am-11:30pm"", ""Wednesday"": ""9am-11:30pm"", ""Thursday"": ""9am-11:30pm"", ""Friday"": ""9am-11:30pm"", ""Saturday"": ""9am-11:30pm"", ""Sunday"": ""9am-11:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Prakash+Bar+and+restaurant/@13.0224345,77.6121091,14z/data=!4m8!1m2!2m1!1sPrakash+Bar+and+restaurant!3m4!1s0x3bae1706c3bab6bb:0xc91a393161bf6354!8m2!3d13.0224345!4d77.6121091"
California Burrito Mexican Kitchen @ Esteem Mall Hebbal,http://californiaburrito.in/,+91 80 4709 1118,"Esteem Mall, Kempapura Main Rd, Chiranjeevi Layout, Hebbal Kempapura, Bengaluru, Karnataka 560024","Esteem Mall, Kempapura Main Rd",Bengaluru,560024,India,4.3,1166,https://lh3.googleusercontent.com/gps-cs-s/AB5caB-6vEze25saXRJucPDUrKtbPY_Q5bFtlNqsK3WVaccINh3CqJ_oezXC6Nj_7Csnh-DttkoHXPvNAxwd5TdXULqN-dsB1NMiKnV3dGezMEdx4cVKmQGNzVKcBXcYRW7eQYWXYFDD-w=w800-h500-k-no,"{""Monday"": ""11am-1am"", ""Tuesday"": ""11am-1am"", ""Wednesday"": ""11am-1am"", ""Thursday"": ""11am-1am"", ""Friday"": ""11am-1am"", ""Saturday"": ""11am-1am"", ""Sunday"": ""11am-1am""}",OPERATIONAL,,"https://www.google.com/maps/place/California+Burrito+Mexican+Kitchen+%40+Esteem+Mall+Hebbal/@13.0491557,77.5931134,14z/data=!4m8!1m2!2m1!1sCalifornia+Burrito+Mexican+Kitchen+%40+Esteem+Mall+Hebbal!3m4!1s0x3bae178eff4b627f:0xe24d73ca73fbe2e0!8m2!3d13.0491557!4d77.5931134"
KMC Bar & Restaurant,,+91 98452 34689,"3, Service Rd, Park View Layout, Bengaluru, Karnataka 560092","3, Service Rd",Bengaluru,560092,India,3.9,45,https://lh3.googleusercontent.com/gps-cs-s/AB5caB84M4Teof9Tndd8wmFZCNvr1KNiMdD43gqah8z4IlNz61MEf1Zq6Z0vedd8PQrjP5ozOrbR_8hr94SzHh_RDY21djGPkoPc0XF__pkVfPQAO3A5-dx3x138RzOO3yoiR9SZsaKj-g=w800-h500-k-no,"{""Monday"": ""10am-11pm"", ""Tuesday"": ""10am-11pm"", ""Wednesday"": ""10am-11pm"", ""Thursday"": ""10am-11pm"", ""Friday"": ""10am-11pm"", ""Saturday"": ""10am-11pm"", ""Sunday"": ""10am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/KMC+Bar+%26+Restaurant/@13.0644979,77.5929456,14z/data=!4m8!1m2!2m1!1sKMC+Bar+%26+Restaurant!3m4!1s0x3bae190e8ae09fbf:0x2ae4395b4403051a!8m2!3d13.0644979!4d77.5929456"
ಜಯಮ್ಮ ನಾರಾಯಣಪ್ಪ (ಬಾಲಣ್ಣ) Complex,,+91 99808 49066,"Kempegowda Circle, Nada Prabhu Kempe Gowda Main Rd, H A Farm Post, Dasarahalli, Bengaluru, Karnataka 560024","Kempegowda Circle, Nada Prabhu Kempe Gowda Main Rd","Bengaluru, Byatarayanapura CMC and OG Part",560024,India,3.7,3,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g2uycXVMFHbIS7ZJg0cY8g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=96.05918&pitch=0&thumbfov=100,"{""Monday"": ""9am-5pm"", ""Tuesday"": ""9am-5pm"", ""Wednesday"": ""9am-5pm"", ""Thursday"": ""9am-5pm"", ""Friday"": ""9am-5pm"", ""Saturday"": ""9am-5pm"", ""Sunday"": ""Closed""}",OPERATIONAL,,"https://www.google.com/maps/place/%E0%B2%9C%E0%B2%AF%E0%B2%AE%E0%B3%8D%E0%B2%AE+%E0%B2%A8%E0%B2%BE%E0%B2%B0%E0%B2%BE%E0%B2%AF%E0%B2%A3%E0%B2%AA%E0%B3%8D%E0%B2%AA+%28%E0%B2%AC%E0%B2%BE%E0%B2%B2%E0%B2%A3%E0%B3%8D%E0%B2%A3%29+Complex/@13.057925599999999,77.61063999999999,14z/data=!4m8!1m2!2m1!1s%E0%B2%9C%E0%B2%AF%E0%B2%AE%E0%B3%8D%E0%B2%AE+%E0%B2%A8%E0%B2%BE%E0%B2%B0%E0%B2%BE%E0%B2%AF%E0%B2%A3%E0%B2%AA%E0%B3%8D%E0%B2%AA+%28%E0%B2%AC%E0%B2%BE%E0%B2%B2%E0%B2%A3%E0%B3%8D%E0%B2%A3%29+Complex!3m4!1s0x3bae17206277b507:0x1767a4d3c3ad80e7!8m2!3d13.057925599999999!4d77.61063999999999"
"Chianti, Hebbal",http://chiantiristorante.in/,+91 80 4432 8866,"Azure, Ground floor, Bellary Rd, next to Godrej Apartments, Hebbal Kempapura, Bengaluru, Karnataka 560092","Azure, Ground floor, Bellary Rd, next to Godrej Apartments",Bengaluru,560092,India,4.4,480,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_h9kHjYYRUHLv3BlVZnK6mgH3f15sm3pjEc8CWsZgWftABsaLqBHlrPc3hOqQKlevgtIunzho1hH2hSozvCcj6h5DPnL0eyEyNSKnusXeGhN9l-qJJBwOJNbc1t653_yx95MvPig=w800-h500-k-no,"{""Monday"": ""12-3:30pm,6:30-10:30pm"", ""Tuesday"": ""12-3:30pm,6:30-10:30pm"", ""Wednesday"": ""12-3:30pm,6:30-10:30pm"", ""Thursday"": ""12-3:30pm,6:30-10:30pm"", ""Friday"": ""12-3:30pm,6:30-10:30pm"", ""Saturday"": ""12-11pm"", ""Sunday"": ""12-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Chianti%2C+Hebbal/@13.055387399999999,77.5938517,14z/data=!4m8!1m2!2m1!1sChianti%2C+Hebbal!3m4!1s0x3bae1727b1077f4d:0x33490effd60f2f50!8m2!3d13.055387399999999!4d77.5938517"
Pingara Grand Family Restaurant & Bar,,+91 80 4131 3456,"#2728, 1, New Airport Rd, E’ Block, Sahakar Nagar, Kodigehalli, Bengaluru, Karnataka 560092","#2728, 1, New Airport Rd",Bengaluru,560092,India,3.9,838,https://lh3.googleusercontent.com/p/AF1QipMYSpcTqcmqsMl8LD55ROjPhubS3rBUK2y73Vow=w800-h500-k-no,"{""Monday"": ""12pm-12am"", ""Tuesday"": ""12pm-12am"", ""Wednesday"": ""12pm-12am"", ""Thursday"": ""12pm-12am"", ""Friday"": ""12pm-12am"", ""Saturday"": ""12pm-12am"", ""Sunday"": ""11am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Pingara+Grand+Family+Restaurant+%26+Bar/@13.058428,77.5930515,14z/data=!4m8!1m2!2m1!1sPingara+Grand+Family+Restaurant+%26+Bar!3m4!1s0x3bae1959c306596f:0xf628e786f2ab9330!8m2!3d13.058428!4d77.5930515"
KRYSTAL SPIRITS (MRP OUTLET) WITH ATTACHED BAR,,+91 89719 82577,"16, Balaji Layout, Tatanagar, Koti Hosahalli, Bengaluru, Karnataka 560094",16,Bengaluru,560094,India,4,7,https://lh3.googleusercontent.com/p/AF1QipMJP4iasErYTzwZe91xlJ_q0JsUcqa8ESrhQKTz=w800-h500-k-no,"{""Monday"": ""9am-11:45pm"", ""Tuesday"": ""9am-11:45pm"", ""Wednesday"": ""9am-11:45pm"", ""Thursday"": ""9am-11:45pm"", ""Friday"": ""9am-11:45pm"", ""Saturday"": ""9am-11:45pm"", ""Sunday"": ""9am-11:45pm""}",OPERATIONAL,,"https://www.google.com/maps/place/KRYSTAL+SPIRITS+%28MRP+OUTLET%29+WITH+ATTACHED+BAR/@13.051401499999999,77.5749814,14z/data=!4m8!1m2!2m1!1sKRYSTAL+SPIRITS+%28MRP+OUTLET%29+WITH+ATTACHED+BAR!3m4!1s0x3bae174e80d34903:0xcff2a9e6814881d4!8m2!3d13.051401499999999!4d77.5749814"
Vidhya Mohan Bar and Restaurant,,,"248, Thanisandra Main Rd, 5th Block, MS Ramaiah North City, Manayata Tech Park, Nagavara, Bengaluru, Karnataka 560045","248, Thanisandra Main Rd",Bengaluru,560045,India,3,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_1DD3FlLbok71u6tfYVMSA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=253.788&pitch=0&thumbfov=100,"{""Monday"": ""10:30am-11pm"", ""Tuesday"": ""10:30am-11pm"", ""Wednesday"": ""10:30am-11pm"", ""Thursday"": ""10:30am-11pm"", ""Friday"": ""10:30am-11pm"", ""Saturday"": ""10:30am-11pm"", ""Sunday"": ""10:30am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Vidhya+Mohan+Bar+and+Restaurant/@13.040673,77.62437229999999,14z/data=!4m8!1m2!2m1!1sVidhya+Mohan+Bar+and+Restaurant!3m4!1s0x3bae173ea6f333f1:0x2a4b2987278d721a!8m2!3d13.040673!4d77.62437229999999"
THE LIQUOR HOUSE,,+91 99007 65776,"273, Bellary Rd, Park View Layout, Bengaluru, Karnataka 560092","273, Bellary Rd",Bengaluru,560092,India,4.6,63,https://lh3.googleusercontent.com/p/AF1QipMwcCwElXzHSOsbTRbVfoRxPs2oA6wpTCUUaUKu=w800-h500-k-no,"{""Monday"": ""10am-10:30pm"", ""Tuesday"": ""10am-10:30pm"", ""Wednesday"": ""10am-10:30pm"", ""Thursday"": ""10am-10:30pm"", ""Friday"": ""10am-10:30pm"", ""Saturday"": ""10am-10:30pm"", ""Sunday"": ""10am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/THE+LIQUOR+HOUSE/@13.068016799999999,77.5926982,14z/data=!4m8!1m2!2m1!1sTHE+LIQUOR+HOUSE!3m4!1s0x3bae1937e8d1a3bb:0x42c498bd5e944dbd!8m2!3d13.068016799999999!4d77.5926982"
Royal Garden Family Restaurant,,+91 98862 07358,"Outer Ring Rd, near Big Bazaar, Bhadrappa Layout, Hebbal, Bengaluru, Karnataka 560094","Outer Ring Rd, near Big Bazaar",Bengaluru,560094,India,3.9,418,https://lh6.googleusercontent.com/frU-CHB4hejFnnMJzIKUDJioxX6YKRyR9scK-pUxUnHuJmUvgZVzpSpFyrxCpIM9jQ=w800-h500-k-no,"{""Monday"": ""11:30am-11pm"", ""Tuesday"": ""11:30am-11pm"", ""Wednesday"": ""11:30am-11pm"", ""Thursday"": ""11:30am-11pm"", ""Friday"": ""11:30am-11pm"", ""Saturday"": ""11:30am-11pm"", ""Sunday"": ""11:30am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Royal+Garden+Family+Restaurant/@13.0477653,77.5757393,14z/data=!4m8!1m2!2m1!1sRoyal+Garden+Family+Restaurant!3m4!1s0x3bae177743c7b31b:0xc5737920d8348aeb!8m2!3d13.0477653!4d77.5757393"
Lucky Chan - Dimsum and Sushi Parlour,https://aahospitality.co/lucky-chan-main/,+91 96320 30531,"1st Floor, Umiya Velociti, Hyderabad - Bangalore Hwy, Hebbal Kempapura, Bengaluru, Karnataka 560024","1st Floor, Umiya Velociti, Hyderabad - Bangalore Hwy",Bengaluru,560024,India,4.3,546,https://lh3.googleusercontent.com/p/AF1QipNDCwNYwVo0D0DvplD_LvOXVq8lrYvCxMDbMZ_c=w800-h500-k-no,"{""Monday"": ""12-11pm"", ""Tuesday"": ""12-11pm"", ""Wednesday"": ""12-11pm"", ""Thursday"": ""12-11pm"", ""Friday"": ""12-11pm"", ""Saturday"": ""12-11pm"", ""Sunday"": ""12-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Lucky+Chan+-+Dimsum+and+Sushi+Parlour/@13.052124899999999,77.5939829,14z/data=!4m8!1m2!2m1!1sLucky+Chan+-+Dimsum+and+Sushi+Parlour!3m4!1s0x3bae178150c1522b:0xf6776e6c65e3629b!8m2!3d13.052124899999999!4d77.5939829"
House Of Taste,https://www.instagram.com/house___of___taste?igsh=aTA3dDN0MHE4Zmln,+91 80 4372 1616,"236, opp. to BBMP Office, Jaladarshini Layout, KGE Layout, Mathikere, Bengaluru, Karnataka 560054","236, opp. to BBMP Office",Bengaluru,560054,India,4.7,720,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9Yn_PHusy8Rx0O1rlqka0MLIZRQLSqLDjCaRrrcXskT4h0nZUnlkLbx_ZvEEKroBLSHr8HekSfmJvDV6V9sMgY3J5dhKOhJVn2NLo-pIB1DIyiN4oWJS3Z6g8sTEwrJ-j8hq0Z=w800-h500-k-no,,OPERATIONAL,"Relaxed shisha bar with wood-panelled walls serving international fast-food staples, plus mocktails.","https://www.google.com/maps/place/House+Of+Taste/@13.030512199999999,77.5702376,14z/data=!4m8!1m2!2m1!1sHouse+Of+Taste!3m4!1s0x3bae173839a1b93d:0xec5d5cf1ee36190a!8m2!3d13.030512199999999!4d77.5702376"
Casino Restaurant,,+91 97417 51900,"9th Cross Road, HIG Colony, Dollars Colony, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094",9th Cross Road,Bengaluru,560094,India,3.8,1581,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_zN4yUyD_6_hCv_R-WdoJ5-RyE-U10g6LdqcLSANn0BICawkGUHG728AGhs75lOl9vhmyZzhgOPtBEoVYMOjzGFx9GwJlh2GoNGlAuordF3FBggQgunmlAcMsca5ornUSI=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Casino+Restaurant/@13.028906099999999,77.57123179999999,14z/data=!4m8!1m2!2m1!1sCasino+Restaurant!3m4!1s0x3bae17e7598257ed:0xfc5c91c5afedecc5!8m2!3d13.028906099999999!4d77.57123179999999"
The Bel St.,https://www.facebook.com/thebelst,+91 95918 47073,"D Block, 865, CQAL Layout, Sahakar Nagar, Bengaluru, Karnataka 560092","D Block, 865",Bengaluru,560092,India,3.9,2595,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_goL6MJn8AFLZdzjfuJJ5tA0OELz0N5YIqtqbHo0PLnaRF9dUMhL_J0CnvbBfZofXrSM3_qSwNLSmz9AFJ1Y0J5pEjVhpfSGiY2o1NXrozlG4B3aMD_l51iiiKRFXtLeq01fCa6w=w800-h500-k-no,"{""Monday"": ""9am-11pm"", ""Tuesday"": ""9am-11pm"", ""Wednesday"": ""9am-11pm"", ""Thursday"": ""9am-11pm"", ""Friday"": ""8:30am-11pm"", ""Saturday"": ""8:30am-11pm"", ""Sunday"": ""8:30am-11pm""}",OPERATIONAL,Cool cafe with some open-air seating overlooking the street & a menu of Continental fare.,"https://www.google.com/maps/place/The+Bel+St./@13.061126999999999,77.58713809999999,14z/data=!4m8!1m2!2m1!1sThe+Bel+St.!3m4!1s0x3bae181940000001:0x618614dbf82853f7!8m2!3d13.061126999999999!4d77.58713809999999"
FlyDining,https://www.flydining.com/,,"Nagavara, Bengaluru, Karnataka 560024",,Bengaluru,560024,India,4.4,338,https://lh3.googleusercontent.com/gps-cs-s/AB5caB98dok9VFl_rU6oK4M7eiGFT9wmjHw8IDr3A9pJUhjHB4iJw0TpNnR1fjQmYG19cyQ_ZUSCuvRgpb9L9IfSYUUNhbcf5vWopnYeUw7bd_30eQU58XrpplYIV-L_2Tgu9d89W3D_fw=w800-h500-k-no,"{""Monday"": ""6-11pm"", ""Tuesday"": ""6-11pm"", ""Wednesday"": ""6-11pm"", ""Thursday"": ""6-11pm"", ""Friday"": ""6-11pm"", ""Saturday"": ""6-11pm"", ""Sunday"": ""6-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/FlyDining/@13.0471802,77.6101946,14z/data=!4m8!1m2!2m1!1sFlyDining!3m4!1s0x3bae173340c3be35:0x19af15ffe521aced!8m2!3d13.0471802!4d77.6101946"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Athithya Bar And Restaurant,,,"Shop No.55, B, 26, Hosakerehalli Main Rd, Ganapathi Nagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560026","Shop No.55, B, 26, Hosakerehalli Main Rd",Bengaluru,560026,India,3.5,115,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9HvxeL2eECbOMhwNDkerbIvUI3OL2shAL5XI2406MZKlEf49ZLnyhCI6WbIc3Ol9UQerQNuHnI98J87Zz3jCnO9vRC3-nipGtGPziotEFaB779G5Kylw9ZZgbBkCMBMnEAFNi8=w800-h500-k-no,"{""Monday"": ""8am-11pm"", ""Tuesday"": ""8am-11pm"", ""Wednesday"": ""8am-11pm"", ""Thursday"": ""8am-11pm"", ""Friday"": ""8am-11pm"", ""Saturday"": ""8am-11pm"", ""Sunday"": ""8am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Athithya+Bar+And+Restaurant/@12.947149,77.53869089999999,14z/data=!4m8!1m2!2m1!1sAthithya+Bar+And+Restaurant!3m4!1s0x3bae3e6b51561909:0x4bd0273d469cb89a!8m2!3d12.947149!4d77.53869089999999"
NS Garden Bar and Restaurant,,,"No.1, 17, Byatarayanapura, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560026","No.1, 17",Bengaluru,560026,India,3.6,143,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9y4-Tc4B8F5WwWC5Hb52ZCnUb-UVdzF6E3cNPDz9pmL0CNhzWbkVOGYCDHfdmdYuCU-C_NvQPvvHMvJE7KbaJqii1q2Ns5k7ST9oVFJacBldxbym8_9ARZpkaJqjFhiYJHuFI=w800-h500-k-no,"{""Monday"": ""10am-11pm"", ""Tuesday"": ""10am-11pm"", ""Wednesday"": ""10am-11pm"", ""Thursday"": ""10am-11pm"", ""Friday"": ""10am-11pm"", ""Saturday"": ""10am-11pm"", ""Sunday"": ""10am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/NS+Garden+Bar+and+Restaurant/@12.9498369,77.543706,14z/data=!4m8!1m2!2m1!1sNS+Garden+Bar+and+Restaurant!3m4!1s0x3bae3e13c5ca4ad5:0xfc2c123547e47f6a!8m2!3d12.9498369!4d77.543706"
Park View bar and restaurant,,,"WGVX+244, 50 Feet Main Rd, Muneshwara Block, Banashankari, Bengaluru, Karnataka 560026","WGVX+244, 50 Feet Main Rd",Bengaluru,560026,India,3.6,51,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9waXubxCx6uHkrdDpLO0oORZDm1cVfNcc6kEq5qB9IsZkaoq5hRtSKRGVWt340QdvE1l5PEqO_1AIZXQsVrs7F9DKwhRChcM9e9OxdagnbVfXshtxzVw6lPdrkVA9BAAVbbxtBsEUpH49G=w800-h500-k-no,"{""Monday"": ""10am-12:45am"", ""Tuesday"": ""10am-12:45am"", ""Wednesday"": ""10am-12:45am"", ""Thursday"": ""10am-12:45am"", ""Friday"": ""10am-12:45am"", ""Saturday"": ""10am-12:45am"", ""Sunday"": ""10am-12:45am""}",OPERATIONAL,,"https://www.google.com/maps/place/Park+View+bar+and+restaurant/@12.9425026,77.5478229,14z/data=!4m8!1m2!2m1!1sPark+View+bar+and+restaurant!3m4!1s0x3bae3e17d4466ca7:0x24058d6e1b475e85!8m2!3d12.9425026!4d77.5478229"
Srinidhi bar and restaurant,,,"3055, Chord Rd, Weavers Layout, Nethaji Layout, Vijayanagar, Bengaluru, Karnataka 560040","3055, Chord Rd",Bengaluru,560040,India,3.6,367,https://lh3.googleusercontent.com/gps-cs-s/AB5caB8o-GhxCvlKPeDCUjZJu1EngkKcNzAV1EkAD_H2-PnCIaWVhEUURzOWfs6Iv9aSn2sT30SZOhbKeAB0yzQE9meDIjQ_WsDjdUpnB0B-6ICwAy-EGoVYJ85bXN7UtK6-wZuB4YgT4Q=w800-h500-k-no,"{""Monday"": ""10am-11pm"", ""Tuesday"": ""10am-11pm"", ""Wednesday"": ""10am-11pm"", ""Thursday"": ""10am-11pm"", ""Friday"": ""10am-11pm"", ""Saturday"": ""10am-11pm"", ""Sunday"": ""10am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/Srinidhi+bar+and+restaurant/@12.9563819,77.53431069999999,14z/data=!4m8!1m2!2m1!1sSrinidhi+bar+and+restaurant!3m4!1s0x3bae3fafb6ffd203:0x6b49c6d8626236a5!8m2!3d12.9563819!4d77.53431069999999"
West View Bar and Restaurant,,+91 96635 66700,"1st Block, 31/S, 2nd Stage, Gangondanahalli, Chandra Layout, Bengaluru, Karnataka 560040","1st Block, 31/S, 2nd Stage, Gangondanahalli",Bengaluru,560040,India,3.6,384,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_oOMghTFXcGN79TKYv5wSDRstkj1-YK6CY5HqeHKo4t8TSbGLsZ7YO1hJFUtI9h-5vA7OcuzJgWOIaOIvG-zdpp79Qx08N_lzJeOxVE6jixOeXJYvLSPD53JiYt5TdF78qK_F7dg=w800-h500-k-no,"{""Monday"": ""10am-1am"", ""Tuesday"": ""10am-1am"", ""Wednesday"": ""10am-1am"", ""Thursday"": ""10am-1am"", ""Friday"": ""10am-1am"", ""Saturday"": ""10am-1am"", ""Sunday"": ""10am-1am""}",OPERATIONAL,,"https://www.google.com/maps/place/West+View+Bar+and+Restaurant/@12.9585823,77.526758,14z/data=!4m8!1m2!2m1!1sWest+View+Bar+and+Restaurant!3m4!1s0x3bae3e79f9fb0751:0xcf6f9b318cbb686c!8m2!3d12.9585823!4d77.526758"
Srinivasa Bar & Restaurant,,,"#36, 100ft Road, O.Ring Road, B.S.K, 3rd Stage, Veerabhadra Nagar, Bengaluru, Karnataka 560085","#36, 100ft Road, O.Ring Road, B.S.K, 3rd Stage",Bengaluru,560085,India,3.5,172,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Qsk_tU-BaPZD6dfRv5sa953KbYyIwyjtQJqqNhHaAxT3cQlinNgONFMHM8BTGdw8UC1F2klImPNiSAyKB0vp5UZf9WoT5uL2v0ofsk9lVjdHgmj1zp4PlcOabIT0bjmcGtG8=w800-h500-k-no,"{""Monday"": ""9am-10pm"", ""Tuesday"": ""9am-10pm"", ""Wednesday"": ""9am-10pm"", ""Thursday"": ""9am-10pm"", ""Friday"": ""9am-10pm"", ""Saturday"": ""9am-10pm"", ""Sunday"": ""Closed""}",OPERATIONAL,,"https://www.google.com/maps/place/Srinivasa+Bar+%26+Restaurant/@12.938231199999999,77.53379439999999,14z/data=!4m8!1m2!2m1!1sSrinivasa+Bar+%26+Restaurant!3m4!1s0x3bae3e4165395777:0x6067092d169ed9e7!8m2!3d12.938231199999999!4d77.53379439999999"
H S R Bar & Restaurant,,,"XG5Q+9W3, Chowdappa Layout Rd, RPC Layout, Hampi Nagar, Vijayanagar, Bengaluru, Karnataka 560104","XG5Q+9W3, Chowdappa Layout Rd",Bengaluru,560104,India,3.8,86,https://lh3.googleusercontent.com/gps-cs-s/AB5caB_OO83x3CutFLSr9YUZ6XbDugPly1VtiDVc3nUKExDphBAqhf3Ty9adPLHxfaCALZyoeK3lPe_KMVzUDurDuTrIPglNFi0hU-SIxc9gUcTt1BYLqt0WfjdpOxDVkITSsAGpRZXsNw=w800-h500-k-no,"{""Monday"": ""10am-11pm"", ""Tuesday"": ""10am-11pm"", ""Wednesday"": ""10am-11pm"", ""Thursday"": ""10am-11pm"", ""Friday"": ""10am-11pm"", ""Saturday"": ""10am-11pm"", ""Sunday"": ""10am-11pm""}",OPERATIONAL,,"https://www.google.com/maps/place/H+S+R+Bar+%26+Restaurant/@12.958385,77.5397881,14z/data=!4m8!1m2!2m1!1sH+S+R+Bar+%26+Restaurant!3m4!1s0x3bae3fee6cdfd751:0xb55b24374b90d34e!8m2!3d12.958385!4d77.5397881"
DHAMU WINES M R P,,,"13, 2nd Main Rd, Byatarayanapura, Venkateshpura, Byatarayanpura, Bengaluru, Karnataka 560026","13, 2nd Main Rd",Bengaluru,560026,India,3.8,26,https://lh3.googleusercontent.com/gps-cs-s/AB5caB9bYcgklm0ksFEGGR9pwVJ-c_uaucci6q4WNYhvLJUg6CMj9KOp11uHLWR791MguAZnvnJ8yQRJbmSgLbQZAIsVkHdupW2ByxjkAo1K7u1U8BEkaKJCWYzSAebKPwukXUuA_E7n=w800-h500-k-no,"{""Monday"": ""10am-10:30pm"", ""Tuesday"": ""10am-10:30pm"", ""Wednesday"": ""10am-10:30pm"", ""Thursday"": ""10am-10:30pm"", ""Friday"": ""10am-10:30pm"", ""Saturday"": ""10am-10:30pm"", ""Sunday"": ""10am-10:30pm""}",OPERATIONAL,,"https://www.google.com/maps/place/DHAMU+WINES+M+R+P/@12.948939699999999,77.5433874,14z/data=!4m8!1m2!2m1!1sDHAMU+WINES+M+R+P!3m4!1s0x3bae3ff5823c7423:0x44a6566c1f653e7b!8m2!3d12.948939699999999!4d77.5433874"
Maharaja Inn Bar and Restaurant,,,"Remco Bhel Layout, Ideal Homes Twp, Rajarajeshwari Nagar, Bengaluru, Karnataka 560098",,Bengaluru,560098,India,3.7,154,https://lh3.googleusercontent.com/gps-cs-s/AB5caB8zbz9LcE4JO_sH0OUUNmr8I5ooSMLj0rRAy9mvLWGLRiTYkg15CHRPPfVw33eZDV_PjTfK-689B5GwBtR4kq7R_adEScjfv5OonsPhcOp0xKMI7FbDJWDY9foyC04OFvaJ03IVOw=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Maharaja+Inn+Bar+and+Restaurant/@12.9311908,77.5185566,14z/data=!4m8!1m2!2m1!1sMaharaja+Inn+Bar+and+Restaurant!3m4!1s0x3bae3f1d52767565:0xea21c6f0fd8e7716!8m2!3d12.9311908!4d77.5185566"
U and Me Bar and Lounge,,,"56, V Legacy Rd, Aditya Layout, Nayanda Halli, Bengaluru, Karnataka 560039","56, V Legacy Rd",Bengaluru,560039,India,3.4,7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lRcYEDSyYixYF-ceYu_DHw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=173.94589&pitch=0&thumbfov=100,,OPERATIONAL,,"https://www.google.com/maps/place/U+and+Me+Bar+and+Lounge/@12.9337009,77.5296512,14z/data=!4m8!1m2!2m1!1sU+and+Me+Bar+and+Lounge!3m4!1s0x3bae3f0056d9d297:0x99004b9a18292017!8m2!3d12.9337009!4d77.5296512"
